Adress,Radius,Budget,Tabu List's Max Size
"lane removed at (865711234, 541838333, 0)",51,91,29.057999999999993,36.412689208984375
"lane reversed at (541838338, 541838333, 0)",51,91,31.144999999999996,36.991071939468384
"lane reversed at (542538468, 4175137733, 0)",51,91,32.391999999999996,37.572306394577026
"lane removed at (542607597, 542607588, 0)",51,91,29.470999999999993,38.15192627906799
"lane removed at (542607339, 541838351, 0)",51,91,29.246000000000002,38.73730444908142
"lane removed at (542080382, 542396848, 0)",51,91,30.932999999999993,39.31949281692505
"lane reversed at (3603873259, 542396390, 0)",51,91,31.566,39.904250383377075
"lane reversed at (542396848, 542396219, 0)",51,91,31.94600000000001,40.40350937843323
"lane added at (10608526941, 542538468, 0)",51,91,30.069000000000003,41.007155656814575
"lane reversed at (6426946701, 542395697, 0)",51,91,30.443,41.59392738342285
"lane removed at (7571747349, 7571747348, 0)",51,91,29.868999999999993,42.15874648094177
"lane added at (10608526941, 542538468, 0)",51,91,30.058999999999997,42.72797513008118
"lane reversed at (10608526941, 542538468, 0)",51,91,29.835000000000004,43.29607081413269
"lane added at (542655556, 541838306, 0)",51,91,30.236000000000004,43.86753058433533
"lane removed at (8841353743, 541838356, 0)",51,91,31.022999999999993,44.46073508262634
"lane reversed at (541838707, 541838634, 0)",51,91,31.671000000000006,45.03545618057251
"lane added at (7571747348, 4843821515, 0)",51,91,29.341999999999995,45.619338512420654
"lane removed at (7571747348, 1424636458, 0)",51,91,26.723,46.193562746047974
"lane reversed at (865711234, 541838333, 0)",51,91,30.731999999999974,46.775224447250366
"lane reversed at (8841353743, 541838356, 0)",51,91,30.467000000000006,47.352739095687866
"lane reversed at (3603873259, 542538468, 0)",51,91,30.326999999999998,47.90439414978027
"lane reversed at (542538468, 3603873259, 0)",51,91,28.783999999999995,48.48995757102966
"lane removed at (542607588, 542607597, 0)",51,91,30.22900000000001,49.07208299636841
"lane added at (3603873259, 542396390, 0)",51,91,29.129000000000005,49.64749884605408
"lane added at (10580484194, 9042120352, 0)",51,91,29.841999999999988,50.247257709503174
"lane added at (4837454355, 2608953058, 0)",51,91,30.243999999999996,50.873260498046875
"lane reversed at (7571747348, 1424636458, 0)",51,91,30.879999999999992,51.48538112640381
"lane reversed at (542607588, 542607597, 0)",51,91,32.50899999999999,52.12312388420105
"lane added at (4175137733, 542538468, 0)",51,91,33.42999999999999,52.7718391418457
"lane added at (876375198, 876375228, 0)",51,91,32.666999999999994,53.39684224128723
"lane added at (1424636458, 7571747348, 0)",51,91,31.481000000000005,54.62431073188782
"lane added at (9042120352, 10608526941, 0)",51,91,34.44999999999999,55.22523880004883
"lane removed at (542396533, 6426946701, 0)",51,91,30.86899999999998,55.860926389694214
"lane reversed at (541838333, 865711234, 0)",51,91,33.02300000000002,56.46985459327698
"lane added at (542607597, 542607588, 0)",51,91,30.939999999999994,57.0788848400116
"lane removed at (1992587306, 5902767415, 0)",51,91,31.29,58.314257860183716
"lane reversed at (541838077, 542080261, 0)",51,91,31.026999999999997,58.95490789413452
"lane removed at (541838634, 541838707, 0)",51,91,30.302999999999997,59.55949521064758
"lane removed at (5902767415, 1992587306, 0)",51,91,33.13400000000001,60.211342334747314
"lane removed at (542080382, 542080261, 0)",51,91,33.886999999999986,60.81289076805115
"lane removed at (541838077, 542080261, 0)",51,91,32.803999999999995,61.452245235443115
"lane removed at (10580486940, 1609339393, 1)",51,91,32.875000000000014,62.06818675994873
"lane added at (3603873259, 542538468, 0)",51,91,31.92,62.69842576980591
"lane added at (876375228, 4843821513, 0)",51,91,30.118000000000002,63.30573296546936
"lane added at (542396390, 3603873259, 0)",51,91,32.69000000000001,64.49950432777405
"lane reversed at (4843821513, 876375228, 0)",51,91,31.837,65.73817849159241
"lane added at (541837978, 541838255, 0)",51,91,33.624,66.35941863059998
"lane added at (4843821513, 4843821512, 0)",51,91,35.545,67.00183129310608
"lane removed at (542607588, 1992587306, 0)",51,91,33.663999999999994,67.61713075637817
"lane removed at (541838707, 541838634, 0)",51,91,34.858,68.21454453468323
"lane removed at (4843821514, 4843821515, 0)",51,91,32.18800000000001,68.84090757369995
"lane removed at (542655556, 2892189217, 0)",51,91,33.44500000000001,69.44928169250488
"lane added at (541838389, 541838306, 0)",51,91,36.27099999999999,70.03972840309143
"lane reversed at (542080382, 542396848, 0)",51,91,31.150999999999986,71.1214292049408
"lane added at (542080382, 542080261, 0)",51,91,35.798999999999985,71.73655986785889
"lane added at (1992587306, 542607588, 0)",51,91,31.81400000000001,72.35859560966492
"lane added at (4843821513, 4843821512, 0)",51,91,34.837999999999994,72.99805688858032
"lane removed at (1992587306, 5902767415, 0)",51,91,30.491000000000007,73.62148380279541
"lane added at (4175137733, 542538468, 0)",51,91,32.93399999999999,74.26234459877014
"lane added at (4843821515, 4843821516, 0)",51,91,29.792999999999996,74.91391921043396
"lane removed at (1424636458, 542607597, 0)",51,91,32.117000000000004,75.56287050247192
"lane reversed at (1424636458, 542607597, 0)",51,91,29.785999999999987,76.20723152160645
"lane added at (541838338, 541838333, 0)",51,91,31.20599999999999,76.83552885055542
"lane added at (542396390, 3603873259, 0)",51,91,32.63300000000001,77.44452166557312
"lane removed at (542396848, 542396219, 0)",51,91,35.161,78.04660367965698
"lane reversed at (541838315, 541838333, 0)",51,91,30.129000000000005,78.67747092247009
"lane added at (4175137733, 542538468, 0)",51,91,32.777,79.29550218582153
"lane removed at (542655556, 2892189217, 0)",51,91,29.223000000000003,79.89514660835266
"lane added at (542607588, 542607597, 0)",51,91,32.39099999999999,80.51678800582886
"lane reversed at (542655556, 2892189217, 0)",51,91,30.80599999999999,81.14747309684753
"lane added at (541838338, 542607339, 0)",51,91,31.573,81.77606987953186
Status,Ending Time
None,81.78774857521057
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",500,80000,40
Operation,Number of Nodes,Number of Edges,Value,Time
"lane reversed at (542538468, 4175137733, 0)",51,91,66.65800000000003,0.991929292678833
"lane added at (542080261, 542080382, 0)",51,91,59.77900000000003,1.6087007522583008
"lane reversed at (10608526941, 3603873259, 0)",51,91,58.41600000000003,2.2237987518310547
"lane reversed at (4843821514, 4843821515, 0)",51,91,57.861999999999995,2.825782299041748
"lane removed at (876375198, 2608953058, 0)",51,91,54.201000000000015,3.445403575897217
"lane reversed at (541837978, 541838255, 0)",51,91,55.047,4.057291269302368
"lane reversed at (541838351, 541838356, 0)",51,91,52.37699999999999,4.648173809051514
"lane reversed at (8841353743, 541838109, 0)",51,91,35.15200000000001,5.263500690460205
"lane added at (3603873259, 10608526941, 0)",51,91,32.451,5.839747190475464
"lane added at (542396390, 542396219, 0)",51,91,33.157,6.427129745483398
"lane removed at (541838077, 542080261, 0)",51,91,34.49300000000001,7.010226249694824
"lane removed at (542396219, 542396390, 0)",51,91,34.033,7.571033000946045
"lane reversed at (7571747348, 4843821515, 0)",51,91,33.648,8.157193422317505
"lane reversed at (4843821513, 876375228, 0)",51,91,34.48499999999999,8.758143186569214
"lane reversed at (4843821515, 4843821514, 0)",51,91,33.481000000000016,9.358636379241943
"lane reversed at (542396219, 542396848, 0)",51,91,32.86699999999999,9.957748651504517
"lane added at (542396848, 542396219, 0)",51,91,33.458,10.554381608963013
"lane reversed at (876375228, 542607597, 0)",51,91,33.00600000000001,11.141893863677979
"lane reversed at (541838109, 541838255, 0)",51,91,32.51100000000001,11.745975971221924
"lane removed at (542607588, 1992587306, 0)",51,91,33.728,12.312130451202393
"lane removed at (3603873259, 542538468, 0)",51,91,32.975,12.876677989959717
"lane removed at (4843821512, 4843821513, 0)",51,91,33.996,13.454416990280151
"lane added at (4175137733, 10580484194, 0)",51,91,32.293,14.042986631393433
"lane reversed at (541838707, 1609339393, 0)",51,91,33.631,14.611118078231812
"lane removed at (542655556, 541838306, 0)",51,91,32.855,15.15069317817688
"lane reversed at (1424636458, 7571747348, 0)",51,91,33.394999999999975,15.715287923812866
"lane reversed at (876375228, 876375198, 0)",51,91,32.832,16.30991268157959
"lane added at (541838389, 541838306, 0)",51,91,32.001,16.865586519241333
"lane added at (876375228, 542607597, 0)",51,91,31.98599999999998,17.45999789237976
"lane added at (541838338, 542607339, 0)",51,91,32.230000000000004,18.46881914138794
"lane added at (9042120352, 10608526941, 0)",51,91,32.231999999999985,19.031858205795288
"lane removed at (542080382, 542080261, 0)",51,91,32.027000000000015,19.61258840560913
"lane removed at (542607339, 1992587306, 0)",51,91,32.13499999999999,20.187973260879517
"lane added at (541838306, 541838315, 0)",51,91,33.779,20.75204086303711
"lane added at (541838356, 541838077, 0)",51,91,31.96499999999999,21.320587158203125
"lane reversed at (4843821514, 4843821515, 0)",51,91,31.037000000000006,21.901394367218018
"lane reversed at (3603873259, 542396390, 0)",51,91,33.492000000000004,22.489487648010254
"lane added at (542080382, 542396848, 0)",51,91,32.593,23.074543237686157
"lane reversed at (542396219, 542396848, 0)",51,91,30.006000000000014,23.639307975769043
"lane reversed at (542607597, 542607588, 0)",51,91,32.57599999999998,24.213243007659912
"lane removed at (876375198, 2608953058, 0)",51,91,31.896000000000008,24.80341124534607
"lane removed at (4843821515, 4843821514, 0)",51,91,33.117999999999995,25.367315530776978
"lane added at (4843821513, 876375228, 0)",51,91,30.939999999999987,25.937023639678955
"lane removed at (541838356, 8841353743, 0)",51,91,30.958999999999993,26.51113486289978
"lane removed at (1992587306, 542607339, 0)",51,91,30.87899999999999,27.09397554397583
"lane removed at (542396533, 542396848, 0)",51,91,32.04800000000001,27.69277310371399
"lane removed at (3603873259, 542538468, 0)",51,91,32.571,28.26572299003601
"lane removed at (4843821516, 4843821515, 0)",51,91,34.377,28.84101104736328
"lane added at (876375228, 876375198, 0)",51,91,30.766,29.417406797409058
"lane added at (6429267998, 542395697, 0)",51,91,32.767,29.977582216262817
"lane removed at (542396390, 3603873259, 0)",51,91,31.414999999999996,30.540865182876587
"lane removed at (541838389, 541838306, 0)",51,91,33.26500000000001,31.110532999038696
"lane reversed at (1609339393, 10580486940, 1)",51,91,32.024,31.67459273338318
"lane removed at (4175137733, 542538468, 0)",51,91,31.94900000000001,32.24127435684204
"lane removed at (542607597, 876375228, 0)",51,91,30.678,32.83007454872131
"lane removed at (542395697, 542396533, 0)",51,91,30.62800000000001,33.3754346370697
"lane added at (542396848, 542396533, 0)",51,91,32.734,33.938801288604736
"lane removed at (542080261, 542080382, 0)",51,91,30.88799999999999,34.52439045906067
"lane reversed at (542396533, 542396848, 0)",51,91,30.807999999999996,35.12029504776001
"lane reversed at (876375228, 876375198, 0)",51,91,32.028999999999996,35.719581842422485
"lane reversed at (542395697, 542396533, 0)",51,91,33.35999999999999,36.29647469520569
"lane removed at (2892189217, 542655556, 0)",51,91,32.45399999999999,36.87638974189758
"lane added at (9042120352, 10608526941, 0)",51,91,30.500999999999994,37.45702934265137
"lane added at (2608953058, 876375198, 0)",51,91,30.927000000000007,38.0402307510376
"lane removed at (541838109, 541837978, 0)",51,91,32.833999999999996,38.5868706703186
"lane removed at (2608953058, 4837454355, 0)",51,91,32.373,39.16285300254822
"lane removed at (541838338, 542607339, 0)",51,91,33.988000000000014,39.728191614151
"lane reversed at (876375198, 2608953058, 0)",51,91,31.92099999999999,40.31259775161743
"lane added at (542396848, 542396533, 0)",51,91,32.52,40.88286995887756
"lane removed at (1992587306, 542607588, 0)",51,91,31.762999999999998,41.46933674812317
"lane removed at (10580486940, 10608526941, 0)",51,91,32.317,42.04739785194397
"lane removed at (542396219, 542396848, 0)",51,91,32.84199999999999,42.6211154460907
"lane removed at (542080261, 542080382, 0)",51,91,30.994000000000018,43.178744316101074
"lane removed at (4843821515, 4843821516, 0)",51,91,31.765999999999995,43.77999687194824
"lane removed at (10580486940, 1609339393, 1)",51,91,33.17300000000001,44.341492891311646
"lane reversed at (541838389, 542655556, 0)",51,91,31.231999999999992,44.91109251976013
"lane removed at (876375228, 4843821513, 0)",51,91,32.61499999999998,45.506805181503296
"lane removed at (541837978, 541838634, 0)",51,91,29.853999999999992,46.08193325996399
"lane removed at (541838338, 541838351, 0)",51,91,32.54999999999999,46.6605544090271
"lane reversed at (1424636458, 542607597, 0)",51,91,32.876999999999995,47.261685609817505
"lane removed at (542655556, 541838389, 0)",51,91,30.600000000000012,47.800708293914795
"lane removed at (542655556, 541838389, 0)",51,91,32.13100000000001,48.37642788887024
"lane removed at (1424636458, 7571747348, 0)",51,91,32.65199999999999,48.93043518066406
"lane removed at (865711234, 5902767415, 0)",51,91,32.48799999999999,49.482585191726685
"lane reversed at (1992587306, 542607588, 0)",51,91,32.114999999999995,50.09357285499573
"lane added at (541838356, 8841353743, 0)",51,91,31.863000000000007,50.703948736190796
"lane reversed at (542655556, 2892189217, 0)",51,91,31.424,51.33048725128174
"lane removed at (542655556, 2892189217, 0)",51,91,31.969999999999995,51.953449010849
"lane reversed at (7571747348, 1424636458, 0)",51,91,31.653999999999996,53.009761571884155
"lane added at (865711234, 541838333, 0)",51,91,33.04200000000002,53.60753560066223
"lane reversed at (10580486940, 10608526941, 0)",51,91,32.49199999999999,54.20758390426636
"lane added at (541838356, 541838351, 0)",51,91,30.682000000000002,54.808327198028564
"lane removed at (4843821514, 4843821515, 0)",51,91,35.54499999999999,55.43295693397522
"lane removed at (3603873259, 542538468, 0)",51,91,37.911000000000016,56.03599143028259
"lane removed at (4843821512, 4843821513, 0)",51,91,33.898999999999994,56.66152262687683
"lane added at (542607597, 542607588, 0)",51,91,32.799,57.26720380783081
"lane removed at (542655556, 2892189217, 0)",51,91,33.20399999999999,57.892163038253784
"lane reversed at (541838077, 542080261, 0)",51,91,34.41000000000002,58.482311487197876
"lane reversed at (10608526941, 10580486940, 0)",51,91,35.101,59.09056282043457
"lane added at (2892189217, 542655556, 0)",51,91,37.899,59.68869376182556
"lane removed at (1424636458, 7571747348, 0)",51,91,33.34299999999999,60.295345306396484
"lane removed at (541838338, 541838351, 0)",51,91,31.234000000000005,60.87576985359192
"lane removed at (10580484194, 9042120352, 0)",51,91,35.85299999999999,61.52262258529663
"lane added at (541838389, 541838306, 0)",51,91,35.48000000000001,62.108662128448486
"lane added at (5902767415, 865711234, 0)",51,91,34.852999999999994,63.35730481147766
"lane removed at (541838338, 541838351, 0)",51,91,32.96099999999999,63.96612334251404
"lane added at (1424636458, 542607597, 0)",51,91,33.087999999999994,64.58296537399292
